trial,balance_strategy,params,auc_mean,auc_std,logloss_mean,logloss_std,f1_mean,f1_std,stage_score,rank_within_balance_strategy,model,error,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,metric_error
49,base,"{'colsample_bytree': 0.8196366132343432, 'gamma': 0.9443535080039611, 'learning_rate': 0.1219120687714584, 'max_depth': 4, 'min_child_weight': 3, 'reg_lambda': 0.008769768098331663, 'subsample': 0.8249147130554549, '__balance_strategy': 'base'}",0.8515529637170441,0.0027083618188396474,0.44247111841457093,0.003654471772847023,0.6719047370179201,0.004087339262474482,0.6424003838531337,1,xgboost,,0.7764664860797575,0.002842348295529898,0.6631954285583233,0.004919729711008717,0.6808893719013952,0.006191347987236669,
108,base,"{'colsample_bytree': 0.7163700117138441, 'gamma': 1.773444122640711, 'learning_rate': 0.11829732745654534, 'max_depth': 4, 'min_child_weight': 2, 'reg_lambda': 0.01208092619163048, 'subsample': 0.9651504321266501, '__balance_strategy': 'base'}",0.8514630371684633,0.00295557709702529,0.4425232760334628,0.0039041508519049796,0.6726966768854351,0.00399849068630725,0.6423753836059652,2,xgboost,,0.7769294838605493,0.0031322111917856475,0.6637698494852264,0.005559192221558229,0.6819012758337347,0.00484146238343321,
319,classweights,"{'colsample_bytree': np.float64(0.9449080677680503), 'gamma': np.float64(0.32993815394311254), 'learning_rate': np.float64(0.10506492740498463), 'max_depth': 4, 'min_child_weight': 10, 'reg_lambda': np.float64(0.005034561917116735), 'subsample': np.float64(0.9227930841566909), '__balance_strategy': 'classweights'}",0.8517696701190595,0.00278991432404097,0.47526198128999814,0.004473127099258671,0.701467929686276,0.0037516421750331524,0.6240775144108149,1,xgboost,,0.7554615232750521,0.0037904743416958503,0.5948877014011484,0.004437151421787232,0.854597167285238,0.003575458726845615,
317,classweights,"{'colsample_bytree': np.float64(0.5791124224303423), 'gamma': np.float64(0.20485636963974174), 'learning_rate': np.float64(0.09112118385128677), 'max_depth': 8, 'min_child_weight': 2, 'reg_lambda': np.float64(0.04465867147294384), 'subsample': np.float64(0.9176772918225168), '__balance_strategy': 'classweights'}",0.8481809141591827,0.0033420837615087805,0.4721070082281367,0.005269631481938085,0.69872619351311,0.003552983863798116,0.6222424406087393,2,xgboost,,0.7602332447948473,0.00365809566914772,0.6048962495802249,0.004732033657613922,0.8270512712213507,0.004353153326924694,
302,smote,"{'colsample_bytree': np.float64(0.5764932106491869), 'gamma': np.float64(1.9164142923881355), 'learning_rate': np.float64(0.13280763892604136), 'max_depth': 5, 'min_child_weight': 2, 'reg_lambda': np.float64(3.692501184841347), 'subsample': np.float64(0.7029303364863404), '__balance_strategy': 'smote'}",0.8495449134562789,0.00312896257951989,0.44719679629038406,0.004266043779419833,0.6841740052693458,0.0036608870992138544,0.6388914878388476,1,xgboost,,0.7737735468006823,0.0031214677942601743,0.6446362924509541,0.004826383590868231,0.7288978744257867,0.0035777873101278984,
301,smote,"{'colsample_bytree': np.float64(0.8440433943272485), 'gamma': np.float64(2.7013677259819504), 'learning_rate': np.float64(0.24089441805708556), 'max_depth': 3, 'min_child_weight': 4, 'reg_lambda': np.float64(2.5852061195216733), 'subsample': np.float64(0.953968353832068), '__balance_strategy': 'smote'}",0.8495228217394432,0.003144300793478379,0.44732824017409806,0.0042572826417871905,0.6845117874698108,0.004641136316679213,0.6388274610455364,2,xgboost,,0.7737735510863198,0.00437734353785073,0.6444007271530948,0.007138128906855012,0.7299941048709143,0.0034937128975809596,
324,smote_classweights,"{'colsample_bytree': np.float64(0.6411876855168499), 'gamma': np.float64(0.539571626566239), 'learning_rate': np.float64(0.07832299515746706), 'max_depth': 6, 'min_child_weight': 1, 'reg_lambda': np.float64(0.002902209691312049), 'subsample': np.float64(0.7734482836280014), '__balance_strategy': 'smote_classweights'}",0.8493280888113176,0.0027518671994123554,0.44811043547428403,0.0037265008970607887,0.6868754872576477,0.00407277951443804,0.638469983690054,1,xgboost,,0.773688499930711,0.0037060525147043773,0.6421283689489053,0.005673569042613212,0.7383422732046284,0.002037685670314638,
325,smote_classweights,"{'colsample_bytree': np.float64(0.7815282996093482), 'gamma': np.float64(2.1845923437298262), 'learning_rate': np.float64(0.1388642091418914), 'max_depth': 5, 'min_child_weight': 7, 'reg_lambda': np.float64(15.384027221431806), 'subsample': np.float64(0.6614304810481888), '__balance_strategy': 'smote_classweights'}",0.8489828857697536,0.002905112200766996,0.4482024604220005,0.003980773710611337,0.6853644161524887,0.002487979563894238,0.637820954812976,2,xgboost,,0.7740759135292312,0.0029669839139205363,0.6444082850792773,0.005446850514113901,0.731933472453829,0.0032879661377670354,
309,adasyn,"{'depth': 7, 'l2_leaf_reg': np.float64(1.4089102255644474), 'learning_rate': np.float64(0.08118753042544696), 'random_strength': np.float64(1.6734037985266543), '__balance_strategy': 'adasyn'}",0.8502912668785102,0.0031520129319508056,0.446353005635529,0.004000664613370201,0.68548479604291,0.004720458948799795,0.6404292684012115,1,catboost,,0.7747089954072816,0.0037562720764204994,0.6458570150332297,0.005446955283144609,0.7303035375230466,0.004299777008708373,
307,adasyn,"{'depth': 7, 'l2_leaf_reg': np.float64(2.078221996033666), 'learning_rate': np.float64(0.15347693779851668), 'random_strength': np.float64(1.4210808295018795), '__balance_strategy': 'adasyn'}",0.8501868396836897,0.002902151392583223,0.4456565833712793,0.00360723287658503,0.6818455566202788,0.00372685695758052,0.6402868125896751,2,catboost,,0.7753042586768139,0.0026104140132759577,0.6506054635954469,0.0036864260009550967,0.7162493668045452,0.004786232669758143,
333,adasyn_classweights,"{'depth': 5, 'l2_leaf_reg': np.float64(12.28160820672969), 'learning_rate': np.float64(0.16081855797854583), 'random_strength': np.float64(0.3971224677856682), '__balance_strategy': 'adasyn_classweights'}",0.8503503678461447,0.002992811172417987,0.4467111272790205,0.003783828077085174,0.6865049545977365,0.003654232060174089,0.6404030048203283,1,catboost,,0.7745483606051057,0.0032759801673589565,0.644590586999504,0.00544075284458855,0.7342947475423768,0.004760347464634258,
337,adasyn_classweights,"{'depth': 5, 'l2_leaf_reg': np.float64(9.996416327665841), 'learning_rate': np.float64(0.18178530559437553), 'random_strength': np.float64(1.5431725564503753), '__balance_strategy': 'adasyn_classweights'}",0.8502950024945521,0.0028637201932932427,0.4464794293282923,0.0036016634769615997,0.68494607474182,0.0039871468130645085,0.6402860938968167,2,catboost,,0.7741042571288416,0.0029417934364573263,0.6447820311117911,0.0043928492950172935,0.7305004052545719,0.005978960012538798,
33,base,"{'depth': 6, 'l2_leaf_reg': 7.533217761585923, 'learning_rate': 0.0729869646899148, 'random_strength': 0.1379201243729711, '__balance_strategy': 'base'}",0.8517954470282186,0.002828750237125247,0.4427417368278805,0.003812047928330875,0.6732700546781191,0.0033211166607024518,0.6426490609799973,1,catboost,,0.7771940587658149,0.0028905113475436914,0.6638231121853703,0.00539554073828701,0.6833347838877722,0.0028012046438288226,
39,base,"{'depth': 6, 'l2_leaf_reg': 8.184654521840187, 'learning_rate': 0.09501644902056357, 'random_strength': 0.07272221221740943, '__balance_strategy': 'base'}",0.8517521347470375,0.002877178289630036,0.4426062828452622,0.00381481840133422,0.6729182609092647,0.004055370126346081,0.6426453206092354,2,catboost,,0.7771468181831537,0.0031587969255051046,0.6644642337104725,0.005317424839898022,0.6810018846778884,0.004771370432425553,
321,classweights,"{'depth': 10, 'l2_leaf_reg': np.float64(12.131662528106617), 'learning_rate': np.float64(0.059190003339518564), 'random_strength': np.float64(0.22183608067809546), '__balance_strategy': 'classweights'}",0.8515741974004903,0.002860926686969129,0.47400702839843206,0.0046374827630270765,0.7019475745978211,0.004259336618245102,0.624825617721652,1,catboost,,0.7565481493531742,0.004723036720699648,0.5966144019970178,0.005668218057489739,0.8518987994623658,0.004190834313801033,
320,classweights,"{'depth': 7, 'l2_leaf_reg': np.float64(3.507890165485267), 'learning_rate': np.float64(0.05746548104965386), 'random_strength': np.float64(0.12938854413485457), '__balance_strategy': 'classweights'}",0.8520809301227895,0.0029622832787054355,0.4754003672042821,0.004768440979937488,0.7017042615693206,0.0041117399265432055,0.624312829331656,2,catboost,,0.7554048248260332,0.004139071089422641,0.5945444158194307,0.004762315965237632,0.8566772007257324,0.003093333571079915,
236,smote,"{'depth': 8, 'l2_leaf_reg': 4.349620319305091, 'learning_rate': 0.13867811186485277, 'random_strength': 0.0065127633823215125, '__balance_strategy': 'smote'}",0.8508191283520917,0.0027808759138580274,0.44482978896406106,0.003726732489449358,0.6822267286225266,0.0043130522586266335,0.641558706925146,1,catboost,,0.7753326017407193,0.0028205654201848003,0.6503223622986115,0.0035543038729912396,0.7174301275985426,0.005611588198316356,
246,smote,"{'depth': 7, 'l2_leaf_reg': 3.5091160061848914, 'learning_rate': 0.1422133303020853, 'random_strength': 0.008411297330475744, '__balance_strategy': 'smote'}",0.8506091242201009,0.0027353797636916104,0.44496611856697976,0.0037471487343928144,0.683254006513467,0.0037957263456374147,0.6414092302373628,2,catboost,,0.7761735750747475,0.0031451063053464057,0.6516455836858855,0.004978772242360094,0.7181045406051428,0.0037635733419307633,
322,smote_classweights,"{'depth': 6, 'l2_leaf_reg': np.float64(1.5380697969094144), 'learning_rate': np.float64(0.21168717228932402), 'random_strength': np.float64(0.41479830904149373), '__balance_strategy': 'smote_classweights'}",0.8507327061398796,0.003106246150311419,0.4445392402390958,0.004092081794544447,0.6799829537152068,0.004276842059877217,0.6413155270863871,1,catboost,,0.7749735429916077,0.0032877433260993364,0.6514354679352955,0.004985659149746944,0.7111620448494368,0.004481067792184825,
324,smote_classweights,"{'depth': 7, 'l2_leaf_reg': np.float64(1.6211422705331282), 'learning_rate': np.float64(0.12481850932041588), 'random_strength': np.float64(0.38535213375482913), '__balance_strategy': 'smote_classweights'}",0.8505014169022155,0.002975223660044264,0.44505748424487707,0.004042595315444533,0.6823731013523906,0.002629122970593754,0.641087530044349,2,catboost,,0.7752475902272575,0.002838409289675718,0.6500292981869801,0.0050537978345908015,0.7181324898501482,0.0013985045095253308,
309,adasyn,"{'learning_rate': np.float64(0.35185892211368686), '__balance_strategy': 'adasyn'}",0.8326099501940923,0.0033788812261722288,0.5408001558079876,0.004214011185961204,0.6853832319076196,0.005127267106352205,0.5566041016296162,1,adaboost,,0.7309226232148277,0.004884364629635196,0.5646414107018154,0.004907775973019919,0.8718276540334752,0.005947204172880946,
305,adasyn,"{'learning_rate': np.float64(0.5292974401532536), '__balance_strategy': 'adasyn'}",0.8317624163850247,0.0038115063291647207,0.5719950704767528,0.003386735016802038,0.6869923266099605,0.0058045512589707795,0.5341564060259975,2,adaboost,,0.7386045942295909,0.0057776528639753,0.5749804451864862,0.0063416982779378895,0.853248270166428,0.005937564424203944,
331,adasyn_classweights,"{'learning_rate': np.float64(0.1538397634916915), '__balance_strategy': 'adasyn_classweights'}",0.8332688451246085,0.0037820587356888016,0.5269467974619331,0.0028214221270998195,0.6817339118277467,0.003760126627454516,0.5664206422960909,1,adaboost,,0.7187524036399952,0.0037944218219653093,0.5501650941234302,0.003619890454778605,0.8960285857824238,0.0049706275254272365,
329,adasyn_classweights,"{'learning_rate': np.float64(0.11074937416034479), '__balance_strategy': 'adasyn_classweights'}",0.8323670925117678,0.0039015609491159856,0.5274516506354548,0.0037382334861383684,0.6777934521690093,0.004048273585542762,0.5645501121751222,2,adaboost,,0.7103995203531602,0.004441004309513965,0.5414017883424128,0.004137049152991851,0.9060631374203131,0.003473134171836896,
236,base,"{'learning_rate': 0.16465721447150078, '__balance_strategy': 'base'}",0.8440209412836145,0.0027863407331523925,0.49630785378126996,0.0017985834330180824,0.6608607806416714,0.00513994090893855,0.5955592720276582,1,adaboost,,0.7703908175518536,0.0029986832750909824,0.6563120389387495,0.004823863349877987,0.6655424158709238,0.00871127329716942,
245,base,"{'learning_rate': 0.16946841870578586, '__balance_strategy': 'base'}",0.8440838659364188,0.002871921339359914,0.4966082114192642,0.0018340002799652807,0.6609739157019892,0.0013895188921958423,0.5954239292256649,2,adaboost,,0.7703341287455189,0.002078148668968012,0.6561283176887627,0.005596397436807761,0.6659916563729446,0.006164324178896156,
289,classweights,"{'learning_rate': 0.16079115348733605, '__balance_strategy': 'classweights'}",0.8442495418908509,0.002931409354707401,0.5087812466156867,0.0023869240159790812,0.6914233831313775,0.004101352869708293,0.5916218677815219,1,adaboost,,0.7408251367890327,0.004320819110220365,0.5764520014292717,0.004712896976242345,0.8637042220899341,0.0031987780829301695,
267,classweights,"{'learning_rate': 0.20221897158331956, '__balance_strategy': 'classweights'}",0.8449640491150784,0.0030120693392404387,0.5108593619351198,0.002723202276025601,0.692656983794392,0.004957443796582872,0.5910559758171708,2,adaboost,,0.7422802510902754,0.004083240277989236,0.5780725282561152,0.004027605630586927,0.8639012841767929,0.006697870451583702,
298,smote,"{'learning_rate': np.float64(0.14898787135826913), '__balance_strategy': 'smote'}",0.8398290061048153,0.0034349087960376234,0.5124544664772704,0.003211189616498198,0.6893941203798879,0.0046273965455931425,0.5842840283955772,1,adaboost,,0.73721561856547,0.004557082441532516,0.5719860784432136,0.0047880854887113345,0.8674708995551729,0.004838106949521553,
301,smote,"{'learning_rate': np.float64(0.11135125022353687), '__balance_strategy': 'smote'}",0.838970712684715,0.0037105990526885417,0.5111308852955913,0.003705978944764533,0.6870286990472875,0.005756078333269034,0.5839737483033646,2,adaboost,,0.7316785459289514,0.006347691862623601,0.5651579779518272,0.006675635432958237,0.8759594588047754,0.0038624508223021885,
321,smote_classweights,"{'learning_rate': np.float64(0.36985004753767986), '__balance_strategy': 'smote_classweights'}",0.8385859070865919,0.00330813184777635,0.5360184639606375,0.004326603904373991,0.6888502540130027,0.005786937157461123,0.5664485817456197,1,adaboost,,0.7429700233817741,0.005740655392201995,0.5808164763312155,0.006380257992003706,0.8462773226860741,0.003987693363742973,
324,smote_classweights,"{'learning_rate': np.float64(0.4424538159679194), '__balance_strategy': 'smote_classweights'}",0.837924434620014,0.003428998863285899,0.5483834073247834,0.004908756615787657,0.6892599015343611,0.005340540935289051,0.5571754096473397,2,adaboost,,0.746088180403861,0.005314381036359598,0.5855592252025513,0.006061537238753029,0.8376201246320166,0.003933111779461995,
307,adasyn,"{'bagging_fraction': np.float64(0.9368152013184301), 'feature_fraction': np.float64(0.8143115182993296), 'learning_rate': np.float64(0.11225137638350244), 'min_child_samples': 48, 'min_split_gain': np.float64(1.0584216185998827), 'num_leaves': 70, 'reg_lambda': np.float64(0.004592339147319638), '__balance_strategy': 'adasyn'}",0.8498481929941392,0.003027389924739919,0.44596569945387704,0.004105509311564322,0.6821460377705657,0.0038802094200137364,0.6397606293595418,1,lightgbm,,0.7743215871658081,0.003317351489596779,0.6478190288554996,0.00543821777287786,0.7203530706388724,0.00475280991559543,
303,adasyn,"{'bagging_fraction': np.float64(0.7169170343349744), 'feature_fraction': np.float64(0.8491979019805318), 'learning_rate': np.float64(0.15403082131507395), 'min_child_samples': 47, 'min_split_gain': np.float64(1.2904232991209432), 'num_leaves': 84, 'reg_lambda': np.float64(0.1640767561520877), '__balance_strategy': 'adasyn'}",0.8488464389052172,0.0026932893920955407,0.4475721038327853,0.0035840900027594626,0.681624461479983,0.004441123204603068,0.6375832891746049,2,lightgbm,,0.7734239544892035,0.003208541795239485,0.6459349776785244,0.004501169938915587,0.7215057020536534,0.005571478403952137,
332,adasyn_classweights,"{'bagging_fraction': np.float64(0.934765720282096), 'feature_fraction': np.float64(0.6396758844687905), 'learning_rate': np.float64(0.1011067723553784), 'min_child_samples': 79, 'min_split_gain': np.float64(0.0681710600776636), 'num_leaves': 45, 'reg_lambda': np.float64(0.039647794414853804), '__balance_strategy': 'adasyn_classweights'}",0.8503063131606989,0.002888470721934083,0.44627056334541093,0.003830109698401023,0.6852444696512822,0.0037046523810735353,0.6404825635365388,1,lightgbm,,0.7742648940738359,0.0033844477414189584,0.6449699320241674,0.005504253887188233,0.7309216775500912,0.004080230947054156,
330,adasyn_classweights,"{'bagging_fraction': np.float64(0.8085011789049426), 'feature_fraction': np.float64(0.6532960647371473), 'learning_rate': np.float64(0.1374159959186408), 'min_child_samples': 62, 'min_split_gain': np.float64(0.4932983020236746), 'num_leaves': 49, 'reg_lambda': np.float64(2.7585271514358727), '__balance_strategy': 'adasyn_classweights'}",0.8500477529045756,0.0027074919593500944,0.4465103837287648,0.003763260168548512,0.6845352004445736,0.0038688342497479582,0.6399601245597878,2,lightgbm,,0.7745294721933297,0.003657576903279083,0.6462436670782804,0.006128494591263491,0.7277735098610681,0.00374119153528452,
18,base,"{'bagging_fraction': 0.5315013715586109, 'feature_fraction': 0.8322440110749109, 'learning_rate': 0.13634869019604123, 'min_child_samples': 24, 'min_split_gain': 0.2320418413477981, 'num_leaves': 24, 'reg_lambda': 7.427237240131544, '__balance_strategy': 'base'}",0.8519439957556343,0.0029160243806255243,0.442057463142072,0.0038266696629148163,0.6726601272861686,0.004014130122601023,0.6431804560368196,1,lightgbm,,0.7773074508425105,0.0029419570297809644,0.6648894442906318,0.004753792945810044,0.6806084478583986,0.004259557331539565,
195,base,"{'bagging_fraction': 0.6119120988195819, 'feature_fraction': 0.7680171374179768, 'learning_rate': 0.06204434106627703, 'min_child_samples': 64, 'min_split_gain': 0.34023449159754854, 'num_leaves': 23, 'reg_lambda': 0.6629425345928486, '__balance_strategy': 'base'}",0.8518898654617811,0.002824173306804556,0.44217778514284173,0.0037245432747851164,0.6730210740725201,0.003620261029235933,0.643102877441834,2,lightgbm,,0.7774491731261993,0.0028908134128749832,0.6649486689052284,0.005041191386410082,0.6813110423883293,0.0036002017225161102,
315,classweights,"{'bagging_fraction': np.float64(0.654481315416495), 'feature_fraction': np.float64(0.6196904087745579), 'learning_rate': np.float64(0.07133614860328123), 'min_child_samples': 72, 'min_split_gain': np.float64(0.2544310517561305), 'num_leaves': 113, 'reg_lambda': np.float64(0.04465867147294384), '__balance_strategy': 'classweights'}",0.8499874054523405,0.0029824857588905086,0.4721685571108312,0.004867710433761964,0.6996541943388744,0.003329230217047483,0.6241710661289701,1,lightgbm,,0.7582206290478931,0.00346721890392628,0.6007033693660269,0.0043382057974228165,0.8376198639114475,0.0038578328316479183,
317,classweights,"{'bagging_fraction': np.float64(0.9449080677680503), 'feature_fraction': np.float64(0.5994907230914669), 'learning_rate': np.float64(0.10506492740498463), 'min_child_samples': 54, 'min_split_gain': np.float64(0.6017476598559538), 'num_leaves': 58, 'reg_lambda': np.float64(5.116552371054766), '__balance_strategy': 'classweights'}",0.8509216626414943,0.0029683400654451774,0.4738393765135833,0.00466209004850753,0.7005026451813229,0.0036726462852772705,0.624067837054942,2,lightgbm,,0.7573323958458346,0.003711502630437816,0.5986371012744922,0.004510139984960964,0.8441970569672548,0.003856146313051461,
274,smote,"{'bagging_fraction': 0.8653653281427414, 'feature_fraction': 0.8926876833234793, 'learning_rate': 0.13128088589611828, 'min_child_samples': 11, 'min_split_gain': 0.4727373998901666, 'num_leaves': 30, 'reg_lambda': 0.05489032453041766, '__balance_strategy': 'smote'}",0.8503418001770219,0.0031139839046085828,0.445626250433606,0.004372749407960108,0.6831523298442383,0.003566366692629785,0.6406331201667438,1,lightgbm,,0.7745672554453381,0.002941026395133612,0.6475515090540304,0.004941220580454924,0.7229673537080296,0.005743762225621143,
296,smote,"{'bagging_fraction': np.float64(0.6808049488078207), 'feature_fraction': np.float64(0.5946746729365866), 'learning_rate': np.float64(0.08221214728166787), 'min_child_samples': 31, 'min_split_gain': np.float64(1.0017456585650675), 'num_leaves': 53, 'reg_lambda': np.float64(27.196828200552794), '__balance_strategy': 'smote'}",0.8503923736938034,0.0028441485983921777,0.44519915777809776,0.0038677280648507766,0.6806090964842332,0.004100626105680717,0.6406247657305534,2,lightgbm,,0.7758806731767173,0.0034579442841011078,0.65331062839873,0.005614644259373296,0.7102905792367258,0.0036622161582257574,
223,smote_classweights,"{'bagging_fraction': 0.8781439114318209, 'feature_fraction': 0.7203684217076677, 'learning_rate': 0.15680062987844542, 'min_child_samples': 36, 'min_split_gain': 0.199397293333138, 'num_leaves': 33, 'reg_lambda': 27.565436506264657, '__balance_strategy': 'smote_classweights'}",0.8503708462673831,0.0028816596045973743,0.4451775684772247,0.0038984072358828874,0.6808020781271388,0.004452054571805772,0.640644808927449,1,lightgbm,,0.7758711997749236,0.003096642450473561,0.6530653492539108,0.004489068647699207,0.7110212984054994,0.005896350240492998,
207,smote_classweights,"{'bagging_fraction': 0.7457221083129896, 'feature_fraction': 0.8080241640507021, 'learning_rate': 0.15901880906106972, 'min_child_samples': 32, 'min_split_gain': 0.17881170532648846, 'num_leaves': 27, 'reg_lambda': 26.41941050230374, '__balance_strategy': 'smote_classweights'}",0.850233625848277,0.0026851798419583873,0.44547317813648335,0.0036091665499894694,0.6804333443691956,0.0033382242897473996,0.6402609604850202,2,lightgbm,,0.774671172513126,0.0025036051952773636,0.6502246694464113,0.003891482654442971,0.7136073762494558,0.004587794965666448,
